lat,lon,dhw,sst,ssta
-20.075,151.125,7.4,28.61,0.99
-20.075,151.375,5.95,28.69,1.14
-20.075,151.625,5.64,28.74,1.28
-20.075,151.875,4.62,28.68,1.3
-20.075,152.125,5.67,28.68,1.37
-20.075,152.375,8.4,28.84,1.59
-20.075,152.625,8.23,28.94,1.73
-20.075,152.875,7.38,28.8,1.59
-20.075,153.125,8.77,28.52,1.34
-20.075,153.375,11.0,28.4,1.22
-20.075,153.625,12.1,28.21,1.03
-20.075,153.875,11.15,27.95,0.8
-20.125,148.325,12.47,28.62,1.18
-20.125,148.625,9.8,28.36,0.83
-20.125,148.875,6.46,28.36,0.8
-20.125,149.125,7.32,28.52,0.94
-20.125,149.375,7.35,28.65,1.05
-20.125,149.625,6.18,28.69,1.11
-20.125,149.875,6.29,28.62,1.11
-20.125,150.125,6.73,28.61,1.14
-20.125,150.375,7.58,28.55,1.12
-20.125,150.625,9.5,28.56,1.08
-20.125,150.875,10.24,28.64,1.04
-20.125,151.125,8.17,28.61,1.0
-20.125,151.375,6.25,28.67,1.11
-20.125,151.625,5.94,28.72,1.25
-20.125,151.875,4.65,28.66,1.26
-20.125,152.125,5.48,28.65,1.33
-20.125,152.375,7.6,28.79,1.53
-20.125,152.625,8.0,28.89,1.69
-20.125,152.875,7.49,28.76,1.56
-20.125,153.125,8.79,28.52,1.34
-20.125,153.375,11.06,28.43,1.25
-20.125,153.625,12.15,28.22,1.04
-20.125,153.875,11.63,27.92,0.78
-20.175,148.375,12.77,28.57,1.12
-20.175,148.675,9.65,28.31,0.8
-20.175,148.925,6.61,28.3,0.77
-20.175,149.175,8.38,28.53,0.96
-20.175,149.425,7.51,28.65,1.06
-20.175,149.675,7.33,28.7,1.13
-20.175,149.925,6.8,28.61,1.1
-20.175,150.175,6.77,28.62,1.16
-20.175,150.425,7.74,28.54,1.12
-20.175,150.675,9.44,28.55,1.09
-20.175,150.925,10.12,28.64,1.06
-20.175,151.175,8.19,28.62,1.02
-20.175,151.425,6.16,28.69,1.13
-20.175,151.675,5.2,28.7,1.23
-20.175,151.925,4.53,28.62,1.22
-20.175,152.175,5.51,28.6,1.28
-20.175,152.425,7.12,28.75,1.5
-20.175,152.675,7.65,28.81,1.62
-20.175,152.925,6.88,28.68,1.48
-20.175,153.175,9.57,28.51,1.34
-20.175,153.425,11.83,28.42,1.24
-20.175,153.675,11.88,28.16,1.0
-20.175,153.925,12.01,27.83,0.7
-20.225,148.775,8.69,28.23,0.74
-20.225,149.025,7.16,28.29,0.79
-20.225,149.275,8.6,28.6,1.04
-20.225,149.525,7.54,28.68,1.1
-20.225,149.775,7.64,28.68,1.13
-20.225,150.025,6.8,28.62,1.12
-20.225,150.275,6.72,28.58,1.13
-20.225,150.525,8.36,28.54,1.14
-20.225,150.775,9.72,28.55,1.07
-20.225,151.025,9.88,28.64,1.06
-20.225,151.275,7.84,28.62,1.02
-20.225,151.525,6.21,28.69,1.16
-20.225,151.775,5.16,28.65,1.19
-20.225,152.025,4.71,28.57,1.19
-20.225,152.275,5.98,28.59,1.29
-20.225,152.525,7.03,28.74,1.52
-20.225,152.775,7.54,28.76,1.58
-20.225,153.025,7.85,28.59,1.4
-20.225,153.275,10.18,28.54,1.38
-20.225,153.525,12.36,28.3,1.14
-20.225,153.775,11.92,28.03,0.9
-20.225,154.025,11.76,27.71,0.6
-20.275,148.875,8.41,28.17,0.71
-20.275,149.175,8.56,28.47,0.96
-20.275,149.425,8.01,28.63,1.06
-20.275,149.675,7.7,28.71,1.12
-20.275,149.925,6.81,28.64,1.12
-20.275,150.175,7.36,28.62,1.15
-20.275,150.425,7.66,28.57,1.15
-20.275,150.675,9.3,28.52,1.11
-20.275,150.925,10.25,28.6,1.09
-20.275,151.175,9.43,28.65,1.07
-20.275,151.425,7.07,28.65,1.08
-20.275,151.675,5.16,28.64,1.14
-20.275,151.925,4.52,28.54,1.1
-20.275,152.175,4.61,28.53,1.18
-20.275,152.425,6.47,28.63,1.36
-20.275,152.675,6.78,28.74,1.55
-20.275,152.925,7.12,28.64,1.45
-20.275,153.175,8.93,28.56,1.39
-20.275,153.425,11.94,28.45,1.3
-20.275,153.675,12.31,28.12,0.98
-20.275,153.925,12.1,27.79,0.67
-20.325,148.875,8.86,28.11,0.67
-20.325,149.125,8.79,28.35,0.88
-20.325,149.375,8.26,28.6,1.05
-20.325,149.625,7.75,28.68,1.09
-20.325,149.875,7.56,28.69,1.14
-20.325,150.125,7.26,28.64,1.17
-20.325,150.375,7.12,28.57,1.14
-20.325,150.625,8.88,28.49,1.11
-20.325,150.875,9.5,28.55,1.09
-20.325,151.125,9.79,28.64,1.09
-20.325,151.375,7.77,28.63,1.06
-20.325,151.625,5.61,28.61,1.08
-20.325,151.875,5.25,28.49,1.01
-20.325,152.125,5.05,28.49,1.1
-20.325,152.375,5.44,28.54,1.22
-20.325,152.625,6.71,28.71,1.49
-20.325,152.875,7.29,28.68,1.49
-20.325,153.125,8.57,28.6,1.42
-20.325,153.375,10.94,28.52,1.37
-20.325,153.625,12.08,28.18,1.04
-20.325,153.875,12.0,27.87,0.75
-20.375,148.875,9.17,28.08,0.67
-20.375,149.125,9.24,28.33,0.89
-20.375,149.375,8.41,28.6,1.06
-20.375,149.625,7.63,28.65,1.05
-20.375,149.875,7.47,28.7,1.14
-20.375,150.125,7.33,28.64,1.18
-20.375,150.375,7.53,28.58,1.14
-20.375,150.625,8.74,28.48,1.11
-20.375,150.875,9.32,28.52,1.1
-20.375,151.125,9.79,28.6,1.08
-20.375,151.375,8.43,28.62,1.06
-20.375,151.625,5.91,28.57,1.03
-20.375,151.875,5.24,28.45,0.95
-20.375,152.125,4.98,28.46,1.05
-20.375,152.375,4.86,28.53,1.19
-20.375,152.625,6.53,28.71,1.47
-20.375,152.875,6.7,28.67,1.47
-20.375,153.125,7.75,28.61,1.42
-20.375,153.375,10.62,28.49,1.35
-20.375,153.625,12.03,28.17,1.03
-20.375,153.875,12.03,27.87,0.75
-20.425,148.925,9.71,28.07,0.69
-20.425,149.175,9.23,28.41,0.96
-20.425,149.425,8.35,28.61,1.07
-20.425,149.675,7.99,28.62,1.02
-20.425,149.925,7.81,28.69,1.15
-20.425,150.175,7.79,28.63,1.19
-20.425,150.425,7.64,28.54,1.12
-20.425,150.675,8.91,28.47,1.1
-20.425,150.925,9.27,28.51,1.09
-20.425,151.175,9.57,28.57,1.07
-20.425,151.425,8.13,28.58,1.03
-20.425,151.675,5.33,28.56,1.01
-20.425,151.925,5.36,28.43,0.93
-20.425,152.175,4.85,28.45,1.03
-20.425,152.425,5.29,28.55,1.2
-20.425,152.675,6.08,28.72,1.48
-20.425,152.925,6.49,28.66,1.45
-20.425,153.175,8.26,28.6,1.42
-20.425,153.425,11.05,28.39,1.25
-20.425,153.675,11.72,28.1,0.96
-20.425,153.925,11.36,27.79,0.67
-20.475,148.775,10.87,28.01,0.68
-20.475,149.025,9.47,28.12,0.75
-20.475,149.275,8.77,28.52,1.04
-20.475,149.525,7.87,28.61,1.05
-20.475,149.775,8.21,28.63,1.04
-20.475,150.025,7.75,28.66,1.17
-20.475,150.275,8.08,28.61,1.19
-20.475,150.525,8.03,28.48,1.07
-20.475,150.775,8.69,28.45,1.08
-20.475,151.025,9.21,28.52,1.08
-20.475,151.275,9.25,28.57,1.06
-20.475,151.525,8.28,28.55,1.0
-20.475,151.775,5.91,28.53,0.98
-20.475,152.025,5.24,28.4,0.91
-20.475,152.275,4.77,28.46,1.05
-20.475,152.525,5.42,28.64,1.32
-20.475,152.775,6.04,28.68,1.45
-20.475,153.025,6.65,28.61,1.4
-20.475,153.275,8.63,28.5,1.34
-20.475,153.525,11.63,28.24,1.09
-20.475,153.775,11.66,27.99,0.86
-20.475,154.025,11.34,27.65,0.53
-20.525,148.875,10.51,28.05,0.73
-20.525,149.125,9.26,28.25,0.87
-20.525,149.375,8.37,28.59,1.09
-20.525,149.625,8.22,28.58,1.0
-20.525,149.875,7.75,28.62,1.06
-20.525,150.125,8.2,28.61,1.17
-20.525,150.375,8.37,28.56,1.14
-20.525,150.625,8.99,28.48,1.09
-20.525,150.875,8.61,28.44,1.06
-20.525,151.125,9.67,28.49,1.05
-20.525,151.375,9.31,28.6,1.08
-20.525,151.625,6.99,28.49,0.93
-20.525,151.875,5.6,28.49,0.95
-20.525,152.125,4.82,28.37,0.91
-20.525,152.375,5.29,28.53,1.14
-20.525,152.625,5.52,28.66,1.37
-20.525,152.875,6.74,28.62,1.4
-20.525,153.125,6.96,28.57,1.37
-20.525,153.375,9.07,28.34,1.19
-20.525,153.625,11.56,28.1,0.95
-20.525,153.875,11.34,27.88,0.76
-20.575,148.725,12.22,28.02,0.7
-20.575,148.975,10.28,28.06,0.74
-20.575,149.225,9.03,28.38,0.96
-20.575,149.475,8.22,28.59,1.08
-20.575,149.725,8.7,28.6,1.02
-20.575,149.975,8.21,28.58,1.06
-20.575,150.225,8.33,28.6,1.18
-20.575,150.475,8.44,28.5,1.06
-20.575,150.725,8.76,28.47,1.09
-20.575,150.975,8.72,28.44,1.07
-20.575,151.225,10.3,28.48,1.04
-20.575,151.475,9.01,28.57,1.04
-20.575,151.725,6.61,28.5,0.95
-20.575,151.975,5.12,28.44,0.93
-20.575,152.225,4.74,28.39,0.95
-20.575,152.475,4.71,28.58,1.21
-20.575,152.725,5.52,28.62,1.36
-20.575,152.975,5.94,28.57,1.35
-20.575,153.225,7.72,28.49,1.32
-20.575,153.475,10.88,28.19,1.03
-20.575,153.725,11.59,27.99,0.84
-20.575,153.975,11.1,27.72,0.6
-20.625,148.825,11.45,28.02,0.74
-20.625,149.075,10.25,28.1,0.78
-20.625,149.325,8.53,28.47,1.03
-20.625,149.575,8.88,28.57,1.05
-20.625,149.825,8.06,28.58,1.0
-20.625,150.075,8.53,28.55,1.06
-20.625,150.325,8.32,28.57,1.13
-20.625,150.575,8.34,28.51,1.08
-20.625,150.825,8.54,28.43,1.06
-20.625,151.075,9.23,28.42,1.06
-20.625,151.325,10.24,28.52,1.06
-20.625,151.575,8.49,28.5,0.96
-20.625,151.825,5.73,28.48,0.94
-20.625,152.075,5.51,28.35,0.86
-20.625,152.325,4.83,28.45,1.03
-20.625,152.575,4.98,28.56,1.23
-20.625,152.825,5.25,28.56,1.31
-20.625,153.075,6.3,28.52,1.31
-20.625,153.325,8.48,28.35,1.19
-20.625,153.575,11.2,28.06,0.89
-20.625,153.825,11.49,27.89,0.76
-20.675,148.675,13.18,28.04,0.75
-20.675,148.925,11.0,27.97,0.7
-20.675,149.175,9.77,28.17,0.84
-20.675,149.425,8.31,28.5,1.06
-20.675,149.675,8.57,28.61,1.07
-20.675,149.925,7.45,28.53,0.96
-20.675,150.175,8.05,28.56,1.08
-20.675,150.425,8.28,28.51,1.05
-20.675,150.675,8.01,28.54,1.12
-20.675,150.925,8.47,28.41,1.07
-20.675,151.175,10.05,28.37,1.02
-20.675,151.425,10.27,28.5,1.02
-20.675,151.675,7.73,28.43,0.9
-20.675,151.925,5.92,28.43,0.91
-20.675,152.175,5.41,28.33,0.86
-20.675,152.425,4.88,28.49,1.09
-20.675,152.675,5.15,28.51,1.21
-20.675,152.925,5.24,28.52,1.28
-20.675,153.175,6.77,28.51,1.32
-20.675,153.425,9.86,28.2,1.03
-20.675,153.675,11.94,28.01,0.84
-20.675,153.925,11.39,27.75,0.62
-20.725,148.825,12.02,27.9,0.65
-20.725,149.075,10.59,27.98,0.71
-20.725,149.325,8.93,28.32,0.95
-20.725,149.575,9.05,28.56,1.1
-20.725,149.825,8.0,28.55,0.97
-20.725,150.075,7.98,28.53,1.0
-20.725,150.325,8.01,28.52,1.05
-20.725,150.575,8.02,28.55,1.09
-20.725,150.825,7.96,28.43,1.06
-20.725,151.075,8.86,28.37,1.06
-20.725,151.325,10.61,28.39,1.0
-20.725,151.575,9.25,28.42,0.92
-20.725,151.825,7.08,28.39,0.87
-20.725,152.075,5.86,28.36,0.88
-20.725,152.325,5.82,28.38,0.95
-20.725,152.575,5.34,28.47,1.12
-20.725,152.825,4.55,28.47,1.21
-20.725,153.075,5.42,28.48,1.26
-20.725,153.325,8.38,28.35,1.18
-20.725,153.575,11.18,28.05,0.87
-20.725,153.825,12.13,27.87,0.73
-20.775,148.775,13.01,27.9,0.66
-20.775,149.025,11.02,27.86,0.62
-20.775,149.275,9.68,28.15,0.84
-20.775,149.525,8.67,28.5,1.09
-20.775,149.775,8.19,28.6,1.05
-20.775,150.025,7.91,28.5,0.94
-20.775,150.275,7.72,28.52,1.03
-20.775,150.525,8.32,28.52,1.06
-20.775,150.775,7.79,28.47,1.08
-20.775,151.025,8.61,28.38,1.08
-20.775,151.275,9.89,28.3,0.98
-20.775,151.525,10.17,28.38,0.92
-20.775,151.775,8.27,28.35,0.84
-20.775,152.025,7.07,28.34,0.85
-20.775,152.275,6.22,28.34,0.9
-20.775,152.525,6.01,28.43,1.06
-20.775,152.775,5.05,28.42,1.13
-20.775,153.025,4.57,28.45,1.22
-20.775,153.275,7.81,28.41,1.23
-20.775,153.525,10.55,28.1,0.92
-20.775,153.775,12.33,27.95,0.79
-20.775,154.025,11.56,27.62,0.51
-20.825,149.025,11.66,27.77,0.55
-20.825,149.275,9.73,28.07,0.8
-20.825,149.525,8.66,28.45,1.08
-20.825,149.775,7.9,28.6,1.07
-20.825,150.025,7.6,28.48,0.92
-20.825,150.275,7.87,28.5,1.0
-20.825,150.525,8.52,28.51,1.06
-20.825,150.775,8.26,28.45,1.07
-20.825,151.025,8.54,28.37,1.07
-20.825,151.275,9.28,28.24,0.95
-20.825,151.525,10.47,28.31,0.89
-20.825,151.775,8.93,28.32,0.84
-20.825,152.025,7.51,28.33,0.86
-20.825,152.275,7.14,28.36,0.93
-20.825,152.525,6.86,28.39,1.03
-20.825,152.775,5.12,28.37,1.07
-20.825,153.025,4.58,28.42,1.19
-20.825,153.275,7.34,28.37,1.19
-20.825,153.525,10.0,28.11,0.93
-20.825,153.775,12.54,27.94,0.79
-20.825,154.025,11.84,27.63,0.52
-20.875,149.075,11.73,27.74,0.54
-20.875,149.325,9.73,28.09,0.83
-20.875,149.575,8.65,28.49,1.11
-20.875,149.825,7.79,28.54,1.01
-20.875,150.075,7.56,28.47,0.92
-20.875,150.325,8.09,28.47,0.99
-20.875,150.575,8.61,28.49,1.07
-20.875,150.825,8.32,28.39,1.03
-20.875,151.075,8.46,28.32,1.03
-20.875,151.325,9.4,28.2,0.92
-20.875,151.575,10.77,28.29,0.9
-20.875,151.825,9.66,28.34,0.89
-20.875,152.075,7.76,28.33,0.89
-20.875,152.325,7.45,28.39,0.99
-20.875,152.575,7.32,28.36,1.01
-20.875,152.825,4.83,28.37,1.08
-20.875,153.075,4.29,28.41,1.18
-20.875,153.325,6.86,28.29,1.12
-20.875,153.575,10.15,28.07,0.9
-20.875,153.825,12.39,27.88,0.75
-20.925,148.975,12.9,27.64,0.44
-20.925,149.225,11.05,27.86,0.66
-20.925,149.475,8.69,28.23,0.93
-20.925,149.725,8.64,28.56,1.11
-20.925,149.975,7.62,28.48,0.95
-20.925,150.225,8.07,28.44,0.93
-20.925,150.475,8.52,28.46,1.03
-20.925,150.725,8.36,28.44,1.08
-20.925,150.975,8.26,28.35,1.03
-20.925,151.225,8.36,28.2,0.95
-20.925,151.475,10.02,28.21,0.9
-20.925,151.725,11.09,28.26,0.87
-20.925,151.975,9.01,28.31,0.9
-20.925,152.225,7.61,28.37,0.99
-20.925,152.475,8.34,28.39,1.04
-20.925,152.725,6.92,28.36,1.04
-20.925,152.975,4.27,28.38,1.12
-20.925,153.225,4.94,28.32,1.12
-20.925,153.475,8.63,28.16,1.0
-20.925,153.725,11.46,27.94,0.8
-20.925,153.975,12.06,27.65,0.56
-20.975,149.175,11.52,27.74,0.55
-20.975,149.425,9.15,28.09,0.83
-20.975,149.675,8.63,28.49,1.09
-20.975,149.925,7.97,28.49,1.0
-20.975,150.175,8.03,28.43,0.93
-20.975,150.425,8.26,28.45,1.03
-20.975,150.675,8.55,28.42,1.07
-20.975,150.925,8.51,28.35,1.03
-20.975,151.175,8.1,28.24,0.98
-20.975,151.425,8.89,28.14,0.89
-20.975,151.675,10.83,28.17,0.85
-20.975,151.925,9.61,28.29,0.93
-20.975,152.175,7.53,28.37,1.03
-20.975,152.425,8.78,28.43,1.11
-20.975,152.675,7.23,28.37,1.05
-20.975,152.925,4.71,28.39,1.11
-20.975,153.175,3.99,28.32,1.11
-20.975,153.425,7.12,28.2,1.04
-20.975,153.675,10.86,27.97,0.83
-20.975,153.925,12.45,27.69,0.6
-21.025,149.275,11.06,27.81,0.62
-21.025,149.525,9.5,28.2,0.9
-21.025,149.775,8.77,28.41,0.99
-21.025,150.025,7.74,28.48,1.0
-21.025,150.275,8.01,28.4,0.93
-21.025,150.525,8.62,28.46,1.09
-21.025,150.775,8.65,28.41,1.09
-21.025,151.025,8.24,28.32,1.02
-21.025,151.275,7.81,28.17,0.93
-21.025,151.525,8.98,28.12,0.87
-21.025,151.775,10.94,28.22,0.93
-21.025,152.025,8.12,28.3,0.98
-21.025,152.275,7.97,28.39,1.09
-21.025,152.525,8.26,28.42,1.13
-21.025,152.775,7.12,28.42,1.12
-21.025,153.025,4.04,28.36,1.1
-21.025,153.275,4.58,28.28,1.09
-21.025,153.525,8.18,28.13,0.98
-21.025,153.775,11.56,27.82,0.71
-21.025,154.025,12.03,27.58,0.51
-21.075,149.375,11.14,27.9,0.69
-21.075,149.625,10.29,28.27,0.93
-21.075,149.875,8.53,28.43,1.01
-21.075,150.125,7.96,28.46,0.99
-21.075,150.375,8.11,28.4,0.98
-21.075,150.625,9.23,28.43,1.1
-21.075,150.875,8.76,28.36,1.06
-21.075,151.125,8.03,28.27,1.0
-21.075,151.375,7.89,28.09,0.88
-21.075,151.625,9.22,28.11,0.89
-21.075,151.875,10.51,28.23,0.98
-21.075,152.125,7.28,28.32,1.05
-21.075,152.375,7.41,28.42,1.16
-21.075,152.625,8.11,28.39,1.13
-21.075,152.875,6.35,28.4,1.11
-21.075,153.125,3.55,28.31,1.06
-21.075,153.375,5.25,28.2,1.02
-21.075,153.625,8.95,28.0,0.87
-21.075,153.875,12.3,27.67,0.58
-21.125,149.225,11.61,27.62,0.46
-21.125,149.475,11.31,27.99,0.74
-21.125,149.725,10.01,28.27,0.92
-21.125,149.975,8.65,28.48,1.05
-21.125,150.225,8.04,28.44,0.99
-21.125,150.475,8.56,28.42,1.05
-21.125,150.725,9.26,28.41,1.11
-21.125,150.975,8.77,28.31,1.03
-21.125,151.225,8.13,28.18,0.94
-21.125,151.475,7.69,28.05,0.85
-21.125,151.725,9.08,28.12,0.94
-21.125,151.975,9.7,28.21,0.99
-21.125,152.225,7.36,28.36,1.12
-21.125,152.475,7.02,28.4,1.17
-21.125,152.725,7.7,28.41,1.15
-21.125,152.975,5.32,28.32,1.04
-21.125,153.225,3.82,28.26,1.02
-21.125,153.475,6.18,28.14,0.99
-21.125,153.725,10.27,27.86,0.74
-21.125,153.975,11.69,27.61,0.53
-21.175,149.325,11.04,27.7,0.53
-21.175,149.575,11.24,28.04,0.76
-21.175,149.825,9.36,28.33,0.97
-21.175,150.075,8.39,28.48,1.04
-21.175,150.325,8.04,28.45,1.03
-21.175,150.575,9.02,28.4,1.06
-21.175,150.825,8.86,28.38,1.1
-21.175,151.075,8.83,28.24,0.99
-21.175,151.325,7.83,28.09,0.88
-21.175,151.575,7.81,28.08,0.91
-21.175,151.825,9.31,28.15,1.0
-21.175,152.075,7.72,28.26,1.06
-21.175,152.325,6.97,28.32,1.11
-21.175,152.575,6.64,28.34,1.13
-21.175,152.825,7.0,28.39,1.14
-21.175,153.075,3.99,28.26,0.98
-21.175,153.325,3.95,28.18,0.97
-21.175,153.575,7.44,28.04,0.9
-21.175,153.825,10.94,27.72,0.62
-21.225,149.175,11.79,27.51,0.37
-21.225,149.425,10.88,27.79,0.61
-21.225,149.675,10.97,28.08,0.79
-21.225,149.925,9.12,28.42,1.05
-21.225,150.175,8.41,28.48,1.04
-21.225,150.425,7.86,28.41,1.01
-21.225,150.675,8.94,28.39,1.07
-21.225,150.925,9.01,28.32,1.06
-21.225,151.175,8.67,28.18,0.96
-21.225,151.425,7.82,28.04,0.85
-21.225,151.675,7.04,28.09,0.95
-21.225,151.925,8.54,28.18,1.05
-21.225,152.175,6.65,28.32,1.13
-21.225,152.425,6.81,28.28,1.09
-21.225,152.675,6.97,28.35,1.15
-21.225,152.925,6.3,28.32,1.06
-21.225,153.175,3.75,28.22,0.94
-21.225,153.425,4.89,28.11,0.93
-21.225,153.675,8.9,27.91,0.78
-21.225,153.925,10.55,27.68,0.59
-21.275,149.275,11.15,27.53,0.4
-21.275,149.525,9.92,27.87,0.67
-21.275,149.775,10.47,28.17,0.89
-21.275,150.025,8.77,28.47,1.09
-21.275,150.275,8.3,28.51,1.08
-21.275,150.525,8.17,28.38,1.0
-21.275,150.775,8.95,28.39,1.1
-21.275,151.025,8.95,28.26,1.03
-21.275,151.275,8.63,28.14,0.94
-21.275,151.525,7.7,28.09,0.91
-21.275,151.775,6.81,28.11,1.0
-21.275,152.025,7.17,28.21,1.07
-21.275,152.275,6.53,28.3,1.12
-21.275,152.525,6.56,28.26,1.09
-21.275,152.775,7.41,28.36,1.16
-21.275,153.025,5.47,28.27,0.99
-21.275,153.275,3.56,28.16,0.91
-21.275,153.525,6.1,28.04,0.89
-21.275,153.775,9.38,27.78,0.67
-21.275,154.025,10.47,27.71,0.64
-21.325,149.475,9.98,27.72,0.57
-21.325,149.725,9.97,28.02,0.79
-21.325,149.975,9.5,28.39,1.06
-21.325,150.225,8.92,28.48,1.07
-21.325,150.475,7.82,28.44,1.04
-21.325,150.725,8.54,28.4,1.08
-21.325,150.975,8.96,28.31,1.07
-21.325,151.225,8.79,28.21,1.01
-21.325,151.475,7.97,28.14,0.96
-21.325,151.725,6.71,28.12,1.01
-21.325,151.975,7.01,28.19,1.08
-21.325,152.225,6.18,28.28,1.11
-21.325,152.475,6.22,28.23,1.08
-21.325,152.725,7.64,28.35,1.19
-21.325,152.975,6.06,28.31,1.06
-21.325,153.225,4.19,28.2,0.92
-21.325,153.475,4.97,28.07,0.91
-21.325,153.725,8.79,27.8,0.68
-21.325,153.975,9.94,27.69,0.61
-21.375,149.425,10.07,27.59,0.49
-21.375,149.675,9.66,27.9,0.73
-21.375,149.925,10.15,28.26,1.0
-21.375,150.175,9.2,28.44,1.07
-21.375,150.425,7.94,28.47,1.07
-21.375,150.675,8.28,28.43,1.07
-21.375,150.925,8.68,28.36,1.09
-21.375,151.175,8.98,28.27,1.06
-21.375,151.425,8.47,28.17,0.98
-21.375,151.675,7.09,28.19,1.06
-21.375,151.925,5.95,28.21,1.13
-21.375,152.175,6.05,28.27,1.11
-21.375,152.425,6.32,28.25,1.1
-21.375,152.675,7.84,28.33,1.21
-21.375,152.925,7.21,28.32,1.11
-21.375,153.175,5.0,28.23,0.94
-21.375,153.425,4.45,28.09,0.91
-21.375,153.675,8.01,27.84,0.72
-21.375,153.925,9.69,27.69,0.61
-21.425,149.375,10.53,27.49,0.42
-21.425,149.625,8.84,27.76,0.63
-21.425,149.875,10.14,28.07,0.87
-21.425,150.125,9.69,28.34,1.01
-21.425,150.375,8.59,28.44,1.06
-21.425,150.625,8.13,28.46,1.07
-21.425,150.875,8.27,28.4,1.1
-21.425,151.125,8.67,28.33,1.1
-21.425,151.375,8.66,28.21,1.01
-21.425,151.625,7.25,28.28,1.13
-21.425,151.875,5.69,28.25,1.18
-21.425,152.125,6.16,28.24,1.1
-21.425,152.375,5.99,28.27,1.13
-21.425,152.625,7.84,28.31,1.22
-21.425,152.875,8.19,28.36,1.19
-21.425,153.125,5.29,28.28,1.0
-21.425,153.375,4.86,28.14,0.94
-21.425,153.625,7.56,27.87,0.74
-21.425,153.875,9.62,27.7,0.63
-21.475,149.325,10.05,27.41,0.35
-21.475,149.575,9.11,27.63,0.53
-21.475,149.825,9.93,27.91,0.76
-21.475,150.075,9.81,28.21,0.94
-21.475,150.325,9.24,28.38,1.04
-21.475,150.575,7.79,28.45,1.06
-21.475,150.825,7.9,28.43,1.09
-21.475,151.075,8.48,28.39,1.13
-21.475,151.325,8.97,28.29,1.08
-21.475,151.575,7.7,28.31,1.13
-21.475,151.825,5.29,28.25,1.17
-21.475,152.075,6.01,28.22,1.1
-21.475,152.325,6.11,28.26,1.12
-21.475,152.575,7.67,28.29,1.21
-21.475,152.825,8.79,28.38,1.25
-21.475,153.075,6.35,28.32,1.07
-21.475,153.325,5.03,28.2,0.97
-21.475,153.575,7.03,27.94,0.82
-21.475,153.825,9.44,27.78,0.71
-21.525,149.275,9.72,27.4,0.34
-21.525,149.525,9.73,27.48,0.4
-21.525,149.775,9.82,27.77,0.66
-21.525,150.025,10.3,28.08,0.87
-21.525,150.275,9.61,28.28,0.98
-21.525,150.525,8.04,28.41,1.04
-21.525,150.775,7.82,28.44,1.06
-21.525,151.025,8.12,28.46,1.15
-21.525,151.275,8.81,28.35,1.12
-21.525,151.525,8.35,28.31,1.11
-21.525,151.775,5.85,28.24,1.14
-21.525,152.025,6.34,28.21,1.11
-21.525,152.275,6.33,28.23,1.11
-21.525,152.525,7.54,28.24,1.17
-21.525,152.775,9.45,28.36,1.26
-21.525,153.025,7.0,28.36,1.13
-21.525,153.275,5.05,28.23,0.98
-21.525,153.525,6.51,28.0,0.87
-21.525,153.775,8.93,27.88,0.81
-21.525,154.025,10.02,27.74,0.72
-21.575,149.575,9.72,27.48,0.4
-21.575,149.825,10.01,27.75,0.65
-21.575,150.075,10.26,28.06,0.86
-21.575,150.325,9.47,28.26,0.99
-21.575,150.575,8.21,28.38,1.01
-21.575,150.825,8.19,28.43,1.05
-21.575,151.075,8.1,28.52,1.2
-21.575,151.325,8.63,28.38,1.14
-21.575,151.575,7.91,28.31,1.12
-21.575,151.825,6.21,28.26,1.18
-21.575,152.075,6.52,28.19,1.09
-21.575,152.325,6.86,28.2,1.1
-21.575,152.575,8.24,28.21,1.17
-21.575,152.825,9.49,28.33,1.22
-21.575,153.075,6.64,28.35,1.11
-21.575,153.325,5.08,28.22,0.99
-21.575,153.575,7.35,28.04,0.93
-21.575,153.825,9.28,27.86,0.83
-21.625,149.475,9.97,27.28,0.22
-21.625,149.725,9.52,27.61,0.54
-21.625,149.975,11.01,27.91,0.78
-21.625,150.225,9.64,28.1,0.88
-21.625,150.475,8.81,28.32,1.02
-21.625,150.725,8.11,28.34,0.95
-21.625,150.975,8.11,28.48,1.12
-21.625,151.225,8.55,28.5,1.21
-21.625,151.475,8.41,28.36,1.13
-21.625,151.725,7.08,28.2,1.07
-21.625,151.975,6.5,28.23,1.15
-21.625,152.225,6.51,28.16,1.06
-21.625,152.475,7.9,28.13,1.09
-21.625,152.725,10.03,28.2,1.15
-21.625,152.975,8.13,28.35,1.16
-21.625,153.225,5.54,28.29,1.03
-21.625,153.475,6.2,28.19,1.05
-21.625,153.725,8.43,27.94,0.9
-21.625,153.975,10.15,27.72,0.73
-21.675,149.625,9.93,27.47,0.41
-21.675,149.875,10.81,27.72,0.65
-21.675,150.125,9.94,28.01,0.85
-21.675,150.375,9.31,28.15,0.92
-21.675,150.625,8.59,28.29,0.93
-21.675,150.875,8.2,28.39,1.02
-21.675,151.125,8.32,28.56,1.23
-21.675,151.375,8.43,28.45,1.18
-21.675,151.625,7.62,28.25,1.06
-21.675,151.875,6.92,28.22,1.14
-21.675,152.125,6.6,28.14,1.05
-21.675,152.375,7.28,28.13,1.07
-21.675,152.625,9.47,28.14,1.13
-21.675,152.875,9.58,28.24,1.12
-21.675,153.125,6.35,28.33,1.08
-21.675,153.375,5.78,28.26,1.07
-21.675,153.625,7.44,28.08,1.02
